referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
Standard Ophthalmoscope,keeler,surgery-instruments,Standard Ophtalmoscope,Standard Ophthalmoscope,Le industry standard pour ward et GP useThe standard ophtalmoscope maintains le simplicity de le original standard design et adds additional features to further enhance your examen. Versatile et reliable it is a must have item pour any eye health clinician.Features:Positive maywheel cristallin controlLens powers from +40D et -25DWide angle beam pour general examinationMacula beam pour detailed viewsSwing over Red Free FilterIntegral soft brow restAvailable avec a 2.8V ou 3.6V ampoule ou LED illumination2.8V models accept AA Batteries. 3.6V models accept rechargeable 3.6V batterie au,The industry standard for ward and GP useThe Standard ophthalmoscope maintains the simplicity of the original Standard design and adds additional features to further enhance your examination. Versatile and reliable it is a must have item for any eye health clinician.Features:Positive maywheel lens controlLens powers from +40D and -25DWide angle beam for general examinationMacula beam for detailed viewsSwing over Red Free FilterIntegral soft brow restAvailable with a 2.8V or 3.6V bulb or LED illumination2.8V models accept AA Batteries. 3.6V models accept rechargeable 3.6V Lithium,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/Standard-Ophthalmoscope-6-jpg.webp,active,false
Standard Ophthalmoscope head only,keeler,surgery-instruments,Standard Ophtalmoscope Tête Only,Standard Ophthalmoscope Head Only,Le industry standard pour ward et GP useThe standard ophtalmoscope maintains le simplicity de le original standard design et adds additional features to further enhance your examen. Versatile et reliable it is a must have item pour any eye health clinician.Features:Positive maywheel cristallin controlLens powers from +40D et -25DWide angle beam pour general examinationMacula beam pour detailed viewsSwing over Red Free FilterIntegral soft brow restAvailable avec a 2.8V ou 3.6V ampoule ou LED illumination2.8V models accept AA Batteries. 3.6V models accept rechargeable 3.6V batterie au,The industry standard for ward and GP useThe Standard ophthalmoscope maintains the simplicity of the original Standard design and adds additional features to further enhance your examination. Versatile and reliable it is a must have item for any eye health clinician.Features:Positive maywheel lens controlLens powers from +40D and -25DWide angle beam for general examinationMacula beam for detailed viewsSwing over Red Free FilterIntegral soft brow restAvailable with a 2.8V or 3.6V bulb or LED illumination2.8V models accept AA Batteries. 3.6V models accept rechargeable 3.6V Lithium,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/Standard-Ophthalmoscope-Head-Only-6-jpg.webp,active,false
Standard Otoscope,keeler,surgery-instruments,Standard Otoscope,Standard Otoscope,Le industry standard pour ward et GP UseThe Keeler standard otoscope is easy to,The industry standard for ward and GP UseThe Keeler Standard otoscope is easy to,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/Standard-Otoscope-6-jpg.webp,active,false
Standard Otoscope head only,keeler,surgery-instruments,Standard Otoscope Tête Only,Standard Otoscope Head Only,Le industry standard pour ward et GP UseThe Keeler standard otoscope is easy to,The industry standard for ward and GP UseThe Keeler Standard otoscope is easy to,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/Standard-Otoscope-Head-Only-6-jpg.webp,active,false
Standard loupes 2.0x magnification,keeler,surgery-instruments,Lupas de Pie de 2.0 Aumentos,Lupas of Pie of 2.0 Aumentos,Ideal cuando se requiere a aumento y a gran campo de visiónLas lupas Keeler Galilean ofrecen aumentos de,Ideal cuando se requiere a aumento y a gran campo of visiónLas lupas Keeler Galilean ofrecen aumentos of,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/video-1.png,active,false
Standard loupes 2.5x magnification,keeler,surgery-instruments,Lupas de Pie de 2.5 Aumentos,Lupas of Pie of 2.5 Aumentos,Un aumento mayor para cuando se necesita a campo de visión más amplioLas lupas Keeler Galilean ofrecen aumentos de,Un aumento mayor para cuando se necesita a campo of visión más amplioLas lupas Keeler Galilean ofrecen aumentos of,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/video-1.png,active,false
Standard loupes 3x magnification,keeler,surgery-instruments,Lupas de Pie de 3 Aumentos,Lupas of Pie of 3 Aumentos,Aumento mejorado para cuando se necesita a campo de visión mayorLas lupas Keeler Galilean ofrecen aumentos de hasta 3x en hasta 4 distancias de trabajo diferentes. Estas lupas son ideales para trabajos odontológicos y quirúrgicos en general cuando se requiere a mayor aumento y a gran campo de visión. Las lupas Keeler están alineadas con lá,Aumento mejorado para cuando se necesita a campo of visión mayorLas lupas Keeler Galilean ofrecen aumentos of hasta 3x en hasta 4 distancias of trabajo diferentes. Estas lupas son ideales para trabajos odontológicos y quirúrgicos en general cuando se requiere a mayor aumento y a gran campo of visión. Las lupas Keeler están alineadas con lá,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/video-1.png,active,false
1401-2220,medicel,surgery-instruments,I/A Coaxial Handpiece Set Sophi (20g/45°),I/A Coaxial Handpiece Set Sophi (20g/45°),"Pièce à main coaxiale I/A à usage unique. Incision 2.5mm. Angulée 45°, Tête polie (Polished Head). Code couleur: Jaune.","Pièce to main coaxiale I/A to single-use. incision 2.5mm. Angulée 45°, head polie (Polished Head). Code couleur: Jaune.",,,http://www.ophtalmiques.com/wp-content/uploads/2024/10/Sophi-brochure.pdf,https://www.medicel.com/files/content/bilder/seiten/produkte/ia_instrumente/header_ia_instrumente.jpg,active,false
1401-2221,medicel,surgery-instruments,I/A Coaxial Handpiece Set Sophi (21g/45°),I/A Coaxial Handpiece Set Sophi (21g/45°),"Pièce à main coaxiale I/A à usage unique. Incision 2.2mm. Angulée 45°, Tête polie. Code couleur: Vert.","Pièce to main coaxiale I/A to single-use. incision 2.2mm. Angulée 45°, head polie. Code couleur: Vert.",,,http://www.ophtalmiques.com/wp-content/uploads/2024/10/Sophi-brochure.pdf,https://www.medicel.com/files/content/bilder/seiten/produkte/ia_instrumente/header_ia_instrumente.jpg,active,false
1401-2223,medicel,surgery-instruments,I/A Coaxial Handpiece Set Sophi (23g/45°),I/A Coaxial Handpiece Set Sophi (23g/45°),"Pièce à main coaxiale I/A à usage unique. Incision 1.8mm (Micro). Angulée 45°, Tête polie. Code couleur: Bleu.","Pièce to main coaxiale I/A to single-use. incision 1.8mm (micro). Angulée 45°, head polie. Code couleur: Bleu.",,,http://www.ophtalmiques.com/wp-content/uploads/2024/10/Sophi-brochure.pdf,https://www.medicel.com/files/content/bilder/seiten/produkte/ia_instrumente/header_ia_instrumente.jpg,active,false
1401-2230,medicel,surgery-instruments,I/A Coaxial Handpiece Set Sophi (20g/65°),I/A Coaxial Handpiece Set Sophi (20g/65°),"Pièce à main coaxiale I/A à usage unique. Incision 2.5mm. Angulée 65°, Tête polie. Code couleur: Jaune.","Pièce to main coaxiale I/A to single-use. incision 2.5mm. Angulée 65°, head polie. Code couleur: Jaune.",,,http://www.ophtalmiques.com/wp-content/uploads/2024/10/Sophi-brochure.pdf,https://www.medicel.com/files/content/bilder/seiten/produkte/ia_instrumente/header_ia_instrumente.jpg,active,false
1401-2243,medicel,surgery-instruments,I/A Coaxial Handpiece Set Sophi (21g/45° Soft-tip),I/A Coaxial Handpiece Set Sophi (21g/45° Soft-tip),Pièce à main coaxiale I/A Soft-Tip (Embout Silicone). Incision 2.2mm. Angulée 45°. Sécurité accrue pour la capsule.,Pièce to main coaxiale I/A Soft-Tip (tip silicone). incision 2.2mm. Angulée 45°. Sécurité accrue for the capsule.,,,http://www.ophtalmiques.com/wp-content/uploads/2024/10/Sophi-brochure.pdf,https://www.medicel.com/files/content/bilder/seiten/produkte/ia_instrumente/header_ia_instrumente.jpg,active,false
11057,moria,ophthalmology-surgical,"Westcott-hugonnier Ciseaux(semi-courbe, Légèrement Lames Mousses)","Westcott-hugonnier Scissors(semi-curved, Slightly Blunt Blades)",12.1-cm total longueur avec 10-mm semi-curvedblunt lames. Can be used to cut tissues,12.1-cm total length with 10-mm semi-curvedblunt blades. Can be used to cut tissues,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4a97ea1c16f18754292e4f88ed16ff58908a4189.jpg,active,false
11081,moria,surgery-instruments,Bangerter Pince(avec Pushbutton),Bangerter Forceps(with Pushbutton),Longueur de le pince is 8.6 cm avec a 13-mm partie active.Can be used pour strabismus chirurgie.,Length of the forceps is 8.6 cm with a 13-mm active part.Can be used for strabismus surgery.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/a8f594d73eeb494afe47c7060570d1eb58f1b770.jpg,active,false
1121B,moria,surgery-instruments,Abadie Curette(small Model: Ø 8mm),Abadie Curette(small Model: Ø 8mm),AbadieCuretteis a small réutilisable curette that can be used foreviscerationprocedures.While its partie active measures 8,AbadieCuretteis a small reusable curette that can be used foreviscerationprocedures.While its active part measures 8,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/ceb163bb86b5b67116a81456dc9e50a1e7c3747b.jpg,active,false
1141,moria,surgery-instruments,"Crochet, Taille Moyenne(12-mm Courbe Partie Active)","Hook, Medium Size(12-mm Curved Active Part)",Total longueur is 13.6,Total length is 13.6,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/995a92567b4be4423562b04cb9e5702015113e2c.jpg,active,false
12961,moria,ophthalmology-surgical,"Kratz Canule(capsule Polisher, Ø 0.4mm)","Kratz Cannula(capsule Polisher, Ø 0.4mm)",Cataracte aspirationcannulafor polishing le,Cataract aspirationcannulafor polishing the,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/9026a85a9b0613d8abd67594e54daa6521ffcb9e.jpg,active,false
13010,moria,surgery-instruments,Hugonnier-gobin Crochet(très Délicat),Hugonnier-gobin Hook(very Delicate),Hugonnier-Gobin strabismus crochet. Ultra,Hugonnier-Gobin strabismus hook. Ultra,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/7d26ff2ca1a407e499a81911a7a37cb05fbd5b02.jpg,active,false
13100,moria,surgery-instruments,"Barraquer Moria Porte-aiguille(sans Verrouillage, 0.8-mm Mors Courbes)","Barraquer Moria Needle-holder(non-locking, 0.8-mm Curved Jaws)",Wire diamètre:10/0- mors type: 0.,Wire diameter:10/0- Jaws type: 0.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/dc09e4f2d72482cfbe81623819377f3689a05fa7.jpg,active,false
13100BIS,moria,surgery-instruments,"Barraquer Moria Porte-aiguille(sans Verrouillage, 0.8-mm Mors Courbes)","Barraquer Moria Needle-holder(non-locking, 0.8-mm Curved Jaws)",Wire diamètre:10/0- mors type: 0.,Wire diameter:10/0- Jaws type: 0.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/dc09e4f2d72482cfbe81623819377f3689a05fa7.jpg,active,false
13132,moria,surgery-instruments,"Castroviejo-bonnet Spéculum(claw Open Lames, Adult)","Castroviejo-bonnet Speculum(claw Open Blades, Adult)",Réglable- lames: 14 mmRecommended forretinal detachmentsurgery.,Adjustable- Blades: 14 mmRecommended forretinal detachmentsurgery.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/a214037e109faacce39cbbf5fcd6e1d394fdc632_180.jpg,active,false
13160,moria,surgery-instruments,Bonn Pince(0.12-mm Teeth avec Platforms),Bonn Forceps(0.12-mm Teeth with Platforms),ReusableBonnholding pince withplatformsand0.12-mmfacing micro,ReusableBonnholding forceps withplatformsand0.12-mmfacing micro,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/0faf1bc543049cd78ad60e6f1a6e6b23b704d201.jpg,active,false
13161,moria,surgery-instruments,Bonn-moria Pince(0.12-mm Teeth avec Platforms),Bonn-moria Forceps(0.12-mm Teeth with Platforms),ReusableBonnholding pince avec platforms and0.12-mmfacing micro,ReusableBonnholding forceps with platforms and0.12-mmfacing micro,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/44acab384eed5e7c8026215b727bc4310ab55577.jpg,active,false
13167,moria,surgery-instruments,"Moria Pince(7-mm Platforms, Droit, 10/0)","Moria Forceps(7-mm Platforms, Straight, 10/0)",Moria pince avec a flat dentelé,Moria forceps with a flat serrated,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/1fbde9cdc1cc4c82b862989a44636e2a25973e5e.jpg,active,false
13168,moria,surgery-instruments,"Moria Pince(6-mm Platforms, Courbe, 10/0)","Moria Forceps(6-mm Platforms, Curved, 10/0)",Moria pince avec a flat dentelé,Moria forceps with a flat serrated,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/10d23455b5276d8f968c9c596292f671c77be3dd.jpg,active,false
13221,moria,ophthalmology-surgical,"Barraquer-troutman Canule(aspirator, Ø 0.4mm)","Barraquer-troutman Cannula(aspirator, Ø 0.4mm)",Cataracte,Cataract,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/5a1bf71d590e5d934660f75b42cbdf140c7dc386.jpg,active,false
13225,moria,surgery-instruments,Burrato-sinskey Manipulator Crochet(angulé Partie Active avec un 0.7-mm Angulé Embout),Burrato-sinskey Manipulator Hook(angled Active Part with a 0.7-mm Angled Tip),"12.1-cm total longueur avec a angulé, partie active avec collar button olive embout.Can be used to",12.1-cm total length with an,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/95d8cc27dd0d079e0296069df0cbb4352bca5acf.jpg,active,false
13227,moria,surgery-instruments,Lester Manipulator(button Embout),Lester Manipulator(button Tip),"11.7-cm total longueur avec a angulé, partie active avec collar button olive embout.Can be used to",11.7-cm total length with an,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/6096697cb2def834e335251fad42578c9cdd3db4.jpg,active,false
13229,moria,ophthalmology-surgical,"Charleux Canule(aspirator, Ø 0.4mm)","Charleux Cannula(aspirator, Ø 0.4mm)",Cataracte,Cataract,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/a1f6423108d2d3b4bb60475846ff21ae1f60328c.jpg,active,false
13230A,moria,ophthalmology-surgical,"Charleux-simcoe Canule(aspirator, Ø 0.3mm)","Charleux-simcoe Cannula(aspirator, Ø 0.3mm)",Cataracte aspirationcannulafor cortex,Cataract aspirationcannulafor cortex,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/1f1e5eb7d9a50e12119d4e0d0c96a51904658907.jpg,active,false
13238,moria,surgery-instruments,"Blaydes Pince(cross-action, 7-mm Mors)","Blaydes Forceps(cross-action, 7-mm Jaws)",Total longueur is 11.9 cm avec 13-mm partie active. ergonomique,Total length is 11.9 cm with 13-mm active part. Ergonomic,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/973e7f8059cf22b438cb418d8d342bca9a3f74a4.jpg,active,false
13240,moria,surgery-instruments,Bonn-kraff Pince(0.1-mm Oblique Teeth et Tying Platforms),Bonn-kraff Forceps(0.1-mm Oblique Teeth and Tying Platforms),ReusableBonn-Kraffforceps with0.1-mmoblique teeth et,ReusableBonn-Kraffforceps with0.1-mmoblique teeth and,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3eb1869ce51f7c26989aefe53333634289b9138d.jpg,active,false
13241,moria,surgery-instruments,"Moria Pince(7-mm Platforms, Droit, 10/0)","Moria Forceps(7-mm Platforms, Straight, 10/0)",Moria pince avec abird,Moria forceps with abird,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/0c6c49fcb703def36f0e88a44620aa447d490f9f.jpg,active,false
13242,moria,surgery-instruments,"Mac Pherson Pince(11-mm Platforms, Angulé, 10/0)","Mac Pherson Forceps(11-mm Platforms, Angled, 10/0)",Mac Phersonforceps avec abird,Mac Phersonforceps with abird,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/71f0c5780cecc49257ec7a3d2b34ce9ff7f94b49.jpg,active,false
13243,moria,surgery-instruments,"Moria Pince(7.5-mm Platforms, Courbe, 10/0)","Moria Forceps(7.5-mm Platforms, Curved, 10/0)",Moria pince avec abird cage,Moria Forceps with abird cage,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/bf8983af0fbd5594580029f748291a05a0bd9201.jpg,active,false
13245,moria,surgery-instruments,"Mac Pherson-moria Pince(0.2-mm Teeth avec Platforms, Angulé)","Mac Pherson-moria Forceps(0.2-mm Teeth with Platforms, Angled)",ReusableMac Pherson-Moria,ReusableMac Pherson-Moria,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/00a7d93095d405ec8f5d09675c0dc1abea40a1d7.jpg,active,false
13246,moria,surgery-instruments,Bonn-kraff Pince(0.12-mm Teeth avec Platforms et Long Mors),Bonn-kraff Forceps(0.12-mm Teeth with Platforms and Long Jaws),ReusableBonn-Kraffholding pince avec platforms and0.12-mmfacing micro,ReusableBonn-Kraffholding forceps with platforms and0.12-mmfacing micro,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/a3a345b25137b6ffb0f3813c7c8afc2b5a6f73ff.jpg,active,false
13248,moria,ophthalmology-surgical,"Binkhorst-quintana Canule(irrigation at 1 O’clock, Angulé on le Left)","Binkhorst-quintana Cannula(irrigation at 1 O’clock, Angled on the Left)",Cataracte,Cataract,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/7a1952d3db9fdf909fda6492f753d58a62b56079.jpg,active,false
13250,moria,ophthalmology-surgical,"Binkhorst-quintana Canule(irrigation at 11 O’clock, Angulé on le Right)","Binkhorst-quintana Cannula(irrigation at 11 O’clock, Angled on the Right)",Cataracte,Cataract,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/1b288397f8845e33a01e78b466044df9d33d5ac8.jpg,active,false
13261,moria,surgery-instruments,Waring Pince(7-mm Mors),Waring Forceps(7-mm Jaws),Total longueur is 11.7 cm avec a partie active incorporating 7-mm platforms.Can be used to implant ou explant a lentille intraoculaire.,Total length is 11.7 cm with an active part incorporating 7-mm platforms.Can be used to implant or explant an intraocular lens.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/065bc72f2f6f73b619b7abd725855d952a108e43.jpg,active,false
13263,moria,ophthalmology-surgical,Gills-aron-rosa Ciseaux(angulé Pointed Lames),Gills-aron-rosa Scissors(angled Pointed Blades),12.0-cm total longueur avec 11.0-mmangledpointed lames . Can be used to cut tissues,12.0-cm total length with 11.0-mmangledpointed blades . Can be used to cut tissues,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/f3c214f3f3615004cbb8b10999ab75bf749c4634.jpg,active,false
13330,moria,surgery-instruments,"Manche, Dezard Trépan, Limit Stop","Handle, Dezard Trephine, Limit Stop",Manche pour Dezard trépan avec limit stop.,Handle for Dezard trephine with limit stop.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/920ca0de7670dac01a817930774772defcd74534.jpg,active,false
1353,moria,surgery-instruments,"Wolkmann Écarteur(avec 4 Prongs, pour Wounds)","Wolkmann Retractor(with 4 Prongs, for Wounds)",147-mmWolkmannwoundretractorwith 4,147-mmWolkmannwoundretractorwith 4,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4ae3c9aa09e0fb418ea7e5155842c75dc3c8430f.jpg,active,false
15,moria,surgery-instruments,"Hydrodissection Canule(ø 25G, Angulé)","Hydrodissection Cannula(ø 25G, Angled)",,,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/d55019b5a533d03de5edac9f89763c62ddaae9ae.jpg,active,false
17000,moria,ophthalmology-surgical,Worst Ciseaux(courbe Lames),Worst Scissors(curved Blades),13.0-cm total longueur avec,13.0-cm total length with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/51c6223b78784de0523a683269efd8512ca23992.jpg,active,false
17120,moria,surgery-instruments,SFO Canule(double-way),SFO Cannula(double-way),6-mmdouble-waycannulafor irrigation,6-mmdouble-waycannulafor irrigation,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/2310a9eb55c317f2ea91e243a4631ab9c3e41bd0.jpg,active,false
17150B,moria,surgery-instruments,Hollow Silicone Block(réutilisable),Hollow Silicone Block(reusable),Réutilisable hollow silicone block.,Reusable hollow silicone block.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/756469cfec5674197e4df58a584b944c83db65e6.jpg,active,false
17157,moria,ophthalmology-surgical,Crozafon Manipulating Crochet(fork-shaped Embout),Crozafon Manipulating Hook(fork-shaped Tip),11-cm total,11-cm total,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/8def7316b6b0da649f33480378db1e7d1566356d.jpg,active,false
17159,moria,ophthalmology-surgical,Lebuisson Manipulator(bulbous Embout),Lebuisson Manipulator(bulbous Tip),11.1-cm total,11.1-cm total,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/f78a9bad1b3dbc28dc0f29da0f2a5ceb19f33116.jpg,active,false
17161,moria,surgery-instruments,Faulkner Holding Pince(7-mm Mors),Faulkner Holding Forceps(7-mm Jaws),Total longueur is 11.7 cm avec 11-mm partie active avec 7-mm,Total length is 11.7 cm with 11-mm active part with 7-mm,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/57eb70fe02139a82ff78cee7f2fc67f8012b0619.jpg,active,false
17166,moria,ophthalmology-diagnostic,Hanna Trépan(pour Kératoplastie : Pk-dalk),Hanna Trephine(for Keratoplasty : Pk-dalk),Hanna trépan is intended to harvest patient’s cornéen tissue duringkeratoplasty. It consists de two parts: le main body avec mechanism et le suction cone. It is supplied avec anincision depth adjustment wrenchas well as adisassembly/assembly key.,Hanna Trephine is intended to harvest patient’s corneal tissue duringkeratoplasty. It consists of two parts: the main body with mechanism and the suction cone. It is supplied with anincision depth adjustment wrenchas well as adisassembly/assembly key.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/13fa2098821f398a1e1d4618f1caa6dfcefcee12.jpg,active,false
17167,moria,surgery-instruments,Mounting Wrench(pour Hanna Trépan),Mounting Wrench(for Hanna Trephine),Mount key pour Hanna trépan.,Mount key for Hanna trephine.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/1a550dab3cb88cd561b2151105d317a3c0944525.jpg,active,false
17168,moria,surgery-instruments,Depth Adjustment Wrench(pour Kératoplastie),Depth Adjustment Wrench(for Keratoplasty),Depth adjustment key pour Hanna trépan.,Depth adjustment key for Hanna trephine.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/5090d91324e47627588b40ecd674be78f27c112c.jpg,active,false
17169,moria,ophthalmology-diagnostic,Hanna Emporte-pièce(pour Kératoplastie: Pk-dalk-dsaek),Hanna Punch(for Keratoplasty: Pk-dalk-dsaek),Le Hanna emporte-pièce is a reusabledonor emporte-piè,The Hanna Punch is a reusabledonor,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/bd09e932fad0e1200b929b4d56bf50f8d8ffcaaf.jpg,active,false
17171P,moria,surgery-instruments,Receptacle Block(pour Hanna Emporte-pièce),Receptacle Block(for Hanna Punch),Receptacle block forHanna Punchavailable in two versions:unicolor: Teflon®bi-color: Teflon® et Propylux®. two-color receptacle block pour easy centering de donor tissue. le inner green partie has a diamètre de 8.0 mm.,Receptacle block forHanna Punchavailable in two versions:unicolor: Teflon®bi-color: Teflon® and Propylux®. two-color receptacle block for easy centering of donor tissue. the inner green part has a diameter of 8.0 mm.,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3c8ccb7f1317f6ca53a8b21cec15c1281770e78f.jpg,active,false
17201D700,moria,surgery-instruments,Non-réglable Trépan(ø 7.00 Mm),Non-adjustable Trephine(ø 7.00 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4d96a3ad242e8f15c20cc944415db84e6104e042.jpg,active,false
17201D725,moria,surgery-instruments,Non-réglable Trépan(ø 7.25 Mm),Non-adjustable Trephine(ø 7.25 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/98d996f78e683bf62bd6a02d758582ca41d28faa.jpg,active,false
17201D750,moria,surgery-instruments,Non-réglable Trépan(ø 7.50 Mm),Non-adjustable Trephine(ø 7.50 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/65c7194389b471fdd2c408cfd973a393c3608bc7.jpg,active,false
17201D775,moria,surgery-instruments,Non-réglable Trépan(ø 7.75 Mm),Non-adjustable Trephine(ø 7.75 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/34963c50bc36b34a9bc2e6c6e5948df72e104a70.jpg,active,false
17201D800,moria,surgery-instruments,Non-réglable Trépan(ø 8.00 Mm),Non-adjustable Trephine(ø 8.00 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/8ccca4ce16cdfccf0d2948cb214124c9b473251d.jpg,active,false
17201D825,moria,surgery-instruments,Non-réglable Trépan(ø 8.25 Mm),Non-adjustable Trephine(ø 8.25 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3e1345c13432bd1956ece90ab6ea21bfc5c77f8b.jpg,active,false
17201D850,moria,surgery-instruments,Non-réglable Trépan(ø 8.50 Mm),Non-adjustable Trephine(ø 8.50 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/1027a3d108a58667f3bf1d6dcde23e80d6bee408.jpg,active,false
17201D875,moria,surgery-instruments,Non-réglable Trépan(ø 8.75 Mm),Non-adjustable Trephine(ø 8.75 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/af5d1d9810a1dac8b2687edfead15c0959e31d1b.jpg,active,false
17201D900,moria,surgery-instruments,Non-réglable Trépan(ø 9.00 Mm),Non-adjustable Trephine(ø 9.00 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/d5e7f74e4cdcfc4082274f63f11b14932273ce07.jpg,active,false
17201D950,moria,surgery-instruments,Non-réglable Trépan(ø 9.50 Mm),Non-adjustable Trephine(ø 9.50 Mm),Non-réglable trépan avec,Non-adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/d6ffa34bc5cd046ef9ae75ff1053a9d2063727ff.jpg,active,false
17202D1000,moria,surgery-instruments,Réglable Trépan(ø 10.00 Mm),Adjustable Trephine(ø 10.00 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/0fd93a75f929bfc84bf7d6c2dd318ae94cd14d58.jpg,active,false
17202D600,moria,surgery-instruments,Réglable Trépan(ø 6.00 Mm),Adjustable Trephine(ø 6.00 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/4d3192ae6b06d2c71c059212b87bbe8739aa98c7.jpg,active,false
17202D650,moria,surgery-instruments,Réglable Trépan(ø 6.50 Mm),Adjustable Trephine(ø 6.50 Mm),Réglable trépan avec,Adjustable trephine with,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/3b92e337d81e37d74257fd22f2ac14c1888881cf.jpg,active,false
17202D675,moria,surgery-instruments,Réglable Trépan(ø 6.75 Mm),Adjustable Trephine(ø 6.75 Mm),"Réglable trépan , avec","Adjustable trephine , with",,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/42cdcf2bc6fc0cce5b0f0e3374d7042ddf9d69bd.jpg,active,false
17202D700,moria,surgery-instruments,Réglable Trépan(ø 7.00 Mm),Adjustable Trephine(ø 7.00 Mm),Réglable tré,Adjustable,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/ff983eac3cd4ef8f6a863fb0ad5f3327dd8fb7a5.jpg,active,false
17202D750,moria,surgery-instruments,Réglable Trépan(ø 7.50 Mm),Adjustable Trephine(ø 7.50 Mm),Réglable tré,Adjustable,,,,https://www.moria-surgical.com/media/cache/product_viewer/files/product/531035532fd6bc7b7b60753747688c87f98d415a.jpg,active,false
