referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
B-23,pukang,surgery-instruments,Simple Crank Manuel Hospital Bed,Single Crank Manual Hospital Bed,HDPE blow molding (tête/foot board)Tiltable folding aluminum alloy-cross-bar side railCorner bumpersBed surface: corrugated boardCrank life span:,HDPE blow molding (head/foot board)Tiltable folding aluminum alloy-cross-bar side railCorner bumpersBed surface: corrugated boardCrank life span:,,,,https://image.chukouplus.com/upload/C_3627/file/20250607/370d517f2fa3ea2502b7914e9fc3cac0.png?x-oss-process=image/format,active,false
B-36,pukang,surgery-instruments,Hospital Newborn Baby Bed,Hospital Newborn Baby Bed,Acier inoxydable frame avec transparent ABS plastique basinFour dia.100mm castors (two avec brakes)Inclination angle réglable: 0-12taille: 825mm(L)×550mm(W)×940mm(H).,Stainless steel frame with transparent ABS plastic basinFour dia.100mm castors (two with brakes)Inclination angle adjustable: 0-12Size: 825mm(L)×550mm(W)×940mm(H).,,,,https://image.chukouplus.com/upload/C_3627/file/20250303/5e1d53f091173542beec705301547655.jpg?x-oss-process=image/format,active,false
B-45,pukang,surgery-instruments,Hydraulic Obstetric Bed,Hydraulic Obstetric Bed,Functions: Backrest,Functions: Backrest,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/0ff278f9c6f52db613ccee27eb888624.jpg?x-oss-process=image/format,active,false
B-46,pukang,surgery-instruments,Infant Bed,Infant Bed,Bottom cover/armrests: ABSBaby tub: food grade PE materialLifting gas,Bottom cover/armrests: ABSBaby tub: food grade PE materialLifting gas,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/c6ca42bf28410dd530022309cefa6ab3.png?x-oss-process=image/format,active,false
B-48,pukang,surgery-instruments,Hospital Birthing Bed,Hospital Birthing Bed,Functions: Backrest,Functions: Backrest,,,,https://image.chukouplus.com/upload/C_3627/file/20250418/cb4d7ef103674c937939a802adcfb738.png?x-oss-process=image/format,active,false
DA-11,pukang,surgery-instruments,Two Function Electric Hospital Bed,Two Function Electric Hospital Bed,Outer dimensions: L2100×W980mm (10mm)Bed hauteur: H500mm (10mm)Max backrest: 0-70Max knee rest: 0-30Safe working load: 240kg.,Outer dimensions: L2100×W980mm (10mm)Bed height: H500mm (10mm)Max backrest: 0-70Max knee rest: 0-30Safe working load: 240kg.,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/8b8eed3b1953305ee5f16a81f490d235.png?x-oss-process=image/format,active,false
DA-2 (C5),pukang,surgery-instruments,Type C5 Five Function Electric Hospital Bed,Type C5 Five Function Electric Hospital Bed,Epoxy coated acier frameHDPE tête/foot board & side railsManual CPR (optional)Central à verrouillage système (dia-125mm castors)batterie (optional)Five functions:,Epoxy coated steel frameHDPE head/foot board & side railsManual CPR (optional)Central locking system (dia-125mm castors)Battery (optional)Five functions:,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/4c1a3c943188d993d0a73c1f7e00ae1a.jpg?x-oss-process=image/format,active,false
DA-3 (C1),pukang,surgery-instruments,Three Function Electric Medical Bed,Three Function Electric Medical Bed,Epoxy coated acier frameHDPE tête/foot board & side railsManual CPR (optional)Central à verrouillage système (dia-125mm castors)batterie (optional)Three functions: Back,Epoxy coated steel frameHDPE head/foot board & side railsManual CPR (optional)Central locking system (dia-125mm castors)Battery (optional)Three functions: Back,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/14d25908e2bcb37f9d3c20972ce09add.png?x-oss-process=image/format,active,false
DA-7 (A2),pukang,surgery-instruments,Type A2 Multifunction Electric ICU Bed,Type A2 Multifunction Electric ICU Bed,Functions:,Functions:,,,,https://image.chukouplus.com/upload/C_3627/file/20231223/f71f4091d4aa25a66319942a264e5562.jpg?x-oss-process=image/format,active,false
DB-40,pukang,surgery-instruments,Electric Examen Bed,Electric Examination Bed,Product name: DB-40 Electric examen bed Functions: Back panel upward Back panel downward Bed hauteur adjustment standard configurations: 1pc Linear motor 1pc Contral boîte 1pc Handheld control panel 1pc Backup batterie 1set Gas spring de back panel 4pcs individual brake castor 1set Foaming Mattress.,Product name: DB-40 Electric examination bed Functions: Back panel upward Back panel downward Bed height adjustment Standard configurations: 1pc Linear motor 1pc Contral box 1pc Handheld control panel 1pc Backup battery 1set Gas spring of back panel 4pcs individual brake castor 1set Foaming Mattress.,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/1b56beb1ebb96929a6396c7985785838.png?x-oss-process=image/format,active,false
E-2,pukang,surgery-instruments,Hydraulic Stretcher,Hydraulic Stretcher,Plastique sprayed acier wire top surfaceBackrest adjusted by gas spring (0-45)hauteur réglable (460-850mm) by hydraulic pumpdia.125mm central control systemSize: L2100×W690×H460-850mm (10mm).,Plastic sprayed steel wire top surfaceBackrest adjusted by gas spring (0-45)Height adjustable (460-850mm) by hydraulic pumpdia.125mm central control systemSize: L2100×W690×H460-850mm (10mm).,,,,https://image.chukouplus.com/upload/C_3627/file/20250226/5b9a8c422ad2ef2fac24986ba2a0c830.jpg?x-oss-process=image/format,active,false
E-3,pukang,surgery-instruments,Manuel Emergency Medical Transport Stretcher,Manual Emergency Medical Transport Stretcher,External dimensions: L1960×W670mm (10mm)Bed hauteur: H590-860mm (10mm)Backrest angle: 0-80Safe working load: 240kgFunctions: Backrest,External dimensions: L1960×W670mm (10mm)Bed height: H590-860mm (10mm)Backrest angle: 0-80Safe working load: 240kgFunctions: Backrest,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/c0ca17cc6b103a9a66091636efdaa547.png?x-oss-process=image/format,active,false
E-4,pukang,surgery-instruments,Medical Manuel Connecting Stretcher pour Operating Room,Medical Manual Connecting Stretcher for Operating Room,External dimension: L3650×W720×H625-905mm (10mm)Functions: Backrest,External dimension: L3650×W720×H625-905mm (10mm)Functions: Backrest,,,,https://image.chukouplus.com/upload/C_3627/file/20250225/f05599569712eb0b5dd10262d181a99f.png?x-oss-process=image/format,active,false
E-5,pukang,surgery-instruments,Acier Medical Manuel Stretcher,Steel Medical Manual Stretcher,Safe working load: 240kgFunctions: Backrest,Safe working load: 240kgFunctions: Backrest,,,,https://image.chukouplus.com/upload/C_3627/file/20250225/7bf6ac0e843cd455d1af0aafe1281929.png?x-oss-process=image/format,active,false
E-6,pukang,surgery-instruments,Acier Inoxydable Medical Manuel Stretcher,Stainless Steel Medical Manual Stretcher,Sealed stainless steelTop partie can be used as a separate stretcherExtra accessoires: storage basketKnock-down constructionSize: L1950×W650×H780mm.,Sealed stainless steelTop part can be used as a separate stretcherExtra accessories: storage basketKnock-down constructionSize: L1950×W650×H780mm.,,,,https://image.chukouplus.com/upload/C_3627/file/20250304/a92291f4f514a6f53d49e5582e5b66a8.png?x-oss-process=image/format,active,false
E-8,pukang,surgery-instruments,Hydraulic Patient Transfer Stretcher,Hydraulic Patient Transfer Stretcher,Hydraulic système pour hauteur/angle adjustmentSide,Hydraulic system for height/angle adjustmentSide,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/47e577bf7f58eb052121f8c237431afd.jpg?x-oss-process=image/format,active,false
E-9,pukang,surgery-instruments,Medical Emergency Stretcher,Medical Emergency Stretcher,Imported double rise-and-fall hydraulic pump (X-ray revealed)Central à verrouillage & fifth steering castorFunctions:,Imported Double rise-and-fall hydraulic pump (X-ray revealed)Central locking & fifth steering castorFunctions:,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/3ef55325b173e46499e8a08422f7e7a0.jpg?x-oss-process=image/format,active,false
F-20,pukang,surgery-instruments,F-20 Acier Inoxydable Trolley pour Appliance,F-20 Stainless Steel Trolley for Appliance,Taille: 730mm(L)*470mm(W)*975mm(H). Main features: acier inoxydable,Size: 730mm(L)*470mm(W)*975mm(H). Main features: Stainless steel,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/cc41fbcdd0e06ed6fbdd0d239565f22b.png?x-oss-process=image/format,active,false
F-21,pukang,surgery-instruments,F-21 ABS Trolley pour Medical Appliance,F-21 ABS Trolley for Medical Appliance,Taille: 720mm(L)*460mm(W)*975mm(H). Main features: acier inoxydable frame avec three ABS engineering plastique decks. Base avec dia.100mm castors (two avec brakes). Loading ability: 100KGS. Knock-down construction.,Size: 720mm(L)*460mm(W)*975mm(H). Main features: Stainless steel frame with three ABS engineering plastic decks. Base with dia.100mm castors (two with brakes). Loading ability: 100KGS. Knock-down construction.,,,,https://image.chukouplus.com/upload/C_3627/file/20250222/2527ce5034436eb06b65913a0e8d3b64.jpg,active,false
F-32,pukang,surgery-instruments,Hospital Morning Nursing Trolley,Hospital Morning Nursing Trolley,Acier inoxydable constructionLeft side: three decks avec side railsRight side: removable oxford cloth bagBase: dia.100mm castors (two avec brakes)taille: L950×W495×H905mm.,Stainless steel constructionLeft side: three decks with side railsRight side: removable oxford cloth bagBase: dia.100mm castors (two with brakes)Size: L950×W495×H905mm.,,,,https://image.chukouplus.com/upload/C_3627/file/20250301/f025be6805ea335504181424d0bd8ba2.png?x-oss-process=image/format,active,false
F-45,pukang,surgery-instruments,F-45 Medical Hospital Trolley New Design ABS Hospital Crash Cart Emergency Resuscitation Trolley,F-45 Medical Hospital Trolley New Design ABS Hospital Crash Cart Emergency Resuscitation Trolley,Taille: 750*470*920mm. Main features: ABS,Size: 750*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/e27f5dcdda90407b8e6c405a225d130f.jpg?x-oss-process=image/format,active,false
F-46,pukang,surgery-instruments,F-46 Hospital Emergency Trolley Cart,F-46 Hospital Emergency Trolley Cart,Taille: 750*470*920mm. Main features: ABS,Size: 750*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20250228/d9d6698c309cd45a38ac4dbf0ac89c38.png?x-oss-process=image/format,active,false
F-47,pukang,surgery-instruments,F-47 Mobile Medical Emergency Cart,F-47 Mobile Medical Emergency Cart,Taille: 750*470*920mm. Main features: ABS,Size: 750*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20250402/04374629cbf4974cbe981f77758f5960.png?x-oss-process=image/format,active,false
F-50,pukang,surgery-instruments,F-50 Medicine Trolley,F-50 Medicine Trolley,Taille: 780*470*920mm. Main features: ABS,Size: 780*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20250225/a4adb3fe39959ce1c54c5383e753589c.png?x-oss-process=image/format,active,false
F-51,pukang,surgery-instruments,F-51 Hospital Medicine Trolley Cart,F-51 Hospital Medicine Trolley Cart,Taille: 780*470*920mm. Main features: ABS,Size: 780*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20250225/66dec09b09acbc875721cd95763d4a5e.png?x-oss-process=image/format,active,false
F-52,pukang,surgery-instruments,F-52 Hospital Nursing Care Medicine Delivery Trolley,F-52 Hospital Nursing Care Medicine Delivery Trolley,Taille: 780*470*920mm. Main features: ABS,Size: 780*470*920mm. Main features: ABS,,,,https://image.chukouplus.com/upload/C_3627/file/20250228/b53a339f43b9e01202e8648625418158.png?x-oss-process=image/format,active,false
F-53,pukang,surgery-instruments,F-53 New Design Good Quality Hospital Trolley Cart Emergency Multi-function Trolley,F-53 New Design Good Quality Hospital Trolley Cart Emergency Multi-function Trolley,"Taille: L815*W540*H980mm (10mm). standard accessoires: ABS Drawers (3), Central lock (1), Waste Bin (2), Central à verrouillage système (1), Individual brake castor (4), Silding working table(1), aiguille disposal container (1).","Size: L815*W540*H980mm (10mm). Standard Accessories: ABS Drawers (3), Central lock (1), Waste Bin (2), Central locking system (1), Individual brake castor (4), Silding working table(1), Needle disposal container (1).",,,,https://image.chukouplus.com/upload/C_3627/file/20250222/2e1d6f6e894ef2f70111c2bec3848fc7.png?x-oss-process=image/format,active,false
G-11,pukang,surgery-instruments,Acier Inoxydable Medical Instruments Cupboard,Stainless Steel Medical Instruments Cupboard,304 acier inoxydable constructionTwo lockable glass doors avec five réglable shelvesSize: L960×W400×H1750mm.,304 stainless steel constructionTwo lockable glass doors with five adjustable shelvesSize: L960×W400×H1750mm.,,,,https://image.chukouplus.com/upload/C_3627/file/20250226/5042873e8e83d8bab526a0e2d7d41d68.png?x-oss-process=image/format,active,false
G-18,pukang,surgery-instruments,Appliance Cupboard avec Acier Inoxydable Base,Appliance Cupboard with Stainless Steel Base,Epoxy coated acier construction avec acier inoxydable baseUpper section avec two lockable glass,Epoxy coated steel construction with stainless steel baseUpper section with two lockable glass,,,,https://image.chukouplus.com/upload/C_3627/file/20250226/a53ae34ac1579540bc62b834136e3d1c.png?x-oss-process=image/format,active,false
G-19,pukang,surgery-instruments,2-door Appliance Cupboard avec Acier Inoxydable Base,2-door Appliance Cupboard with Stainless Steel Base,Epoxy coated acier construction avec acier inoxydable baseTwo lockable glass doors avec five réglable shelvesSize: L960×W400×H1750mm (10mm).,Epoxy coated steel construction with stainless steel baseTwo lockable glass doors with five adjustable shelvesSize: L960×W400×H1750mm (10mm).,,,,https://image.chukouplus.com/upload/C_3627/file/20250226/8d930910a284f8a6ed06d0d18567b0e1.png?x-oss-process=image/format,active,false
G-20,pukang,surgery-instruments,6 Door Employee Storage Cabinet pour Hospital Use,6 Door Employee Storage Cabinet for Hospital Use,Epoxy coated acier construction avec acier inoxydable baseSix lockable doors avec handleProvides,Epoxy coated steel construction with stainless steel baseSix lockable doors with handleProvides,,,,https://image.chukouplus.com/upload/C_3627/file/20250305/b98aa53374cdbd19dff3d5139fedce72.jpg?x-oss-process=image/format,active,false
G-9,pukang,surgery-instruments,Acier Inoxydable Cupboard pour Medical Appliances,Stainless Steel Cupboard for Medical Appliances,Acier inoxydable constructionUpper partie: 2 doors avec,Stainless steel constructionUpper part: 2 doors with,,,,https://image.chukouplus.com/upload/C_3627/file/20231225/d851567b351a92cde42532abc826f8ec.jpg?x-oss-process=image/format,active,false
H-12,pukang,surgery-instruments,Luxurious Mattress (medical Waterproof Mattress),Luxurious Mattress (medical Waterproof Mattress),Cover: PU waterproof et breathable materialInner: High resilience spongeMattress cover avec zipperAvailable sizes:,Cover: PU waterproof and breathable materialInner: High resilience spongeMattress cover with zipperAvailable sizes:,,,,https://image.chukouplus.com/upload/C_3627/file/20250301/e90d20a1c4a848da9eb92601c666ac13.png?x-oss-process=image/format,active,false
H-3,pukang,surgery-instruments,Mattress pour Full Fowler Hospital Bed,Mattress for Full Fowler Hospital Bed,Cover: Oxford waterproof,Cover: Oxford waterproof,,,,https://image.chukouplus.com/upload/C_3627/file/20250304/5b964cc7b6f5553140dec946893e4384.png?x-oss-process=image/format,active,false
R-1,pukang,surgery-instruments,R-1 I.V. Stand,R-1 I.V. Stand,R-1 IV stand Main feature: 1. acier inoxydable round tube et base. 2. Top avec 4,R-1 IV stand Main feature: 1. Stainless steel round tube and base. 2. Top with 4,,,,https://image.chukouplus.com/upload/C_3627/file/20250226/20b4b1475606004272e1d9d742298470.png?x-oss-process=image/format,active,false
R-2,pukang,surgery-instruments,R-2 Mobile Infusion I.V. Drip Pole,R-2 Mobile Infusion I.V. Drip Pole,R-2 Mobile infusion I.V. drip pole L510xW510xH1520-1965mm(10mm) Main feature: 1.acier inoxydable round tube et base. 2.Top avec 4 chrome,R-2 Mobile infusion I.V. drip pole L510xW510xH1520-1965mm(10mm) Main feature: 1.Stainless steel round tube and base. 2.Top with 4 chrome,,,,https://image.chukouplus.com/upload/C_3627/file/20250304/870353aae66a454118378c4a3b64acdf.png?x-oss-process=image/format,active,false
R-3,pukang,surgery-instruments,R-3 Hospital Movable Infusion Pole,R-3 Hospital Movable Infusion Pole,R-3 Hospital movable infusion pole Main feature: 1. acier inoxydable round tube et ABS plastique base. 2. hauteur can be adjusted from 135cm to 230cm . 3. Top avec 4 chrome,R-3 Hospital movable infusion pole Main feature: 1. Stainless steel round tube and ABS plastic base. 2. Height can be adjusted from 135cm to 230cm . 3. Top with 4 chrome,,,,https://image.chukouplus.com/upload/C_3627/file/20250304/9b37f8ec62ab4025dd6497df42756c64.png?x-oss-process=image/format,active,false
RITSIGHT,regensight,ophthalmology-surgical,Ritsight,Ritsight,Un ophthalmic solution avec high (0.22%) riboflavin concentration. It is MDR certified (Class IIb) to protect inner oculaire structures from UV-a lumière during cornéen cross-linking.,An ophthalmic solution with high (0.22%) riboflavin concentration. It is MDR certified (Class IIb) to protect inner ocular structures from UV-A light during corneal cross-linking.,,,,https://regensight.com/wp-content/uploads/2021/07/RitSight-confezione-scaled.jpg,active,false
4.c.4,regensight,ophthalmology-diagnostic,C4V Chromo4Vis,C4V Chromo4Vis,Un UV-a medical dispositif pour theranostic-guided cornéen cross-linking to treat keratoconus. Features include augmented,A UV-A medical device for theranostic-guided corneal cross-linking to treat keratoconus. Features include augmented,,,,https://regensight.com/wp-content/uploads/2021/07/C4V-1.png,active,false
OM-V50,ray-vision,surgery-instruments,Om-V50 Opération Microscope,Om-V50 Operation Microscope,High intensity coaxial,High intensity coaxial,,,,,active,false
TB-S100,ray-vision,surgery-instruments,Tb-S100 Instrument Table,Tb-S100 Instrument Table,Un high-quality ophthalmic equipment table designed pour reliability et efficient testing tools. Features dual-wheel design pour easy movement.,A high-quality ophthalmic equipment table designed for reliability and efficient testing tools. Features dual-wheel design for easy movement.,,,,,active,false
TB-S330,ray-vision,surgery-instruments,Tb-S330 Instrument Table,Tb-S330 Instrument Table,Un professionnel et elegant ophthalmic equipment,A professional and elegant ophthalmic equipment,,,,,active,false
TB-S430,ray-vision,surgery-instruments,Tb-S430 Instrument Table,Tb-S430 Instrument Table,Un sturdy et practical ophthalmic equipment,A sturdy and practical ophthalmic equipment,,,,,active,false
TB-S560,ray-vision,surgery-instruments,Tb-S560 Instrument Table,Tb-S560 Instrument Table,Un professionnel et sturdy ophthalmic equipment table designed pour long-term use et stability.,A professional and sturdy ophthalmic equipment table designed for long-term use and stability.,,,,,active,false
TB-S580,ray-vision,surgery-instruments,Tb-S580 Instrument Table,Tb-S580 Instrument Table,Un high-quality ophthalmic equipment table often used by professionals seeking reliable et efficient testing tools.,A high-quality ophthalmic equipment table often used by professionals seeking reliable and efficient testing tools.,,,,,active,false
TB-S700,ray-vision,surgery-instruments,Tb-S700 Instrument Table,Tb-S700 Instrument Table,Un professionnel et elegant ophthalmic equipment,A professional and elegant ophthalmic equipment,,,,,active,false
TB-V300,ray-vision,surgery-instruments,Tb-V300 Instrument Table,Tb-V300 Instrument Table,Features a sturdy construction avec a new ergonomique design et lisse caster movement. Ideal pour holding heavy optical instruments.,Features a sturdy construction with a new ergonomic design and smooth caster movement. Ideal for holding heavy optical instruments.,,,,,active,false
TF-E40,ray-vision,ophthalmology-diagnostic,Tf-E40 Monture D'essai,Tf-E40 Trial Frame,Un ergonomique tool avec a,An ergonomic tool with a,,,,,active,false
TF-K30,ray-vision,ophthalmology-diagnostic,Tf-K30 Monture D'essai,Tf-K30 Trial Frame,Un portable et ergonomique piece de optical,A portable and ergonomic piece of optical,,,,,active,false
TF-K65,ray-vision,surgery-instruments,Tf-K65 Monture D'essai,Tf-K65 Trial Frame,High-précision monture d'essai developed by Ray-Vision. Designed to meet le exacting standards de professionnel optometrists.,High-precision trial frame developed by Ray-Vision. Designed to meet the exacting standards of professional optometrists.,,,,,active,false
TF-P50,ray-vision,surgery-instruments,Tf-P50 Monture D'essai,Tf-P50 Trial Frame,Designed pour children et,Designed for children and,,,,,active,false
TL-E80,ray-vision,ophthalmology-diagnostic,Tl-E80 Verre D'essai Ensemble,Tl-E80 Trial Lens Set,Un essential tool pour champ visuel,An essential tool for visual field,,,,,active,false
TL-G40,ray-vision,ophthalmology-diagnostic,Tl-G40 Verre D'essai Ensemble,Tl-G40 Trial Lens Set,Un professionnel refraction accessoire designed pour précision,A professional refraction accessory designed for precision,,,,,active,false
TL-L15,ray-vision,ophthalmology-diagnostic,Tl-L15 Verre D'essai Ensemble,Tl-L15 Trial Lens Set,Un premium refraction accessoire designed to meet le needs de professionnel optometrists et ophthalmologists. Featuring a large 26 mm plastique,A premium refraction accessory designed to meet the needs of professional optometrists and ophthalmologists. Featuring a large 26 mm plastic,,,,https://omo-oss-image.thefastimg.com/portal-saas/pg2025051213484812726/cms/image/7404028e-b6b1-46b5-8cee-726587c1e2ae.png_640xaf.png | https://omo-oss-image.thefastimg.com/portal-saas/pg2025051213484812726/cms/image/4c046f01-adac-4926-a635-5cdbcab600f6.jpeg,active,false
TL-R60,ray-vision,ophthalmology-diagnostic,Tl-R60 Verre D'essai Ensemble,Tl-R60 Trial Lens Set,Un specialized tool pour clinical champ visuel,A specialized tool for clinical visual field,,,,,active,false
TL-S30,ray-vision,ophthalmology-diagnostic,Tl-S30 Verre D'essai Ensemble,Tl-S30 Trial Lens Set,Un essential tool pour champ visuel,An essential tool for visual field,,,,,active,false
TL-V20,ray-vision,ophthalmology-diagnostic,Tl-V20 Verre D'essai Ensemble,Tl-V20 Trial Lens Set,Un premium refraction accessoire designed to meet le needs de professionnel optometrists et ophthalmologists. Containing 272 pieces.,A premium refraction accessory designed to meet the needs of professional optometrists and ophthalmologists. Containing 272 pieces.,,,,,active,false
SMARTSIL,rumex,ophthalmology-surgical,"Smartsil5000 Purified Huile de Silicone pour Rétinien Endotamponade, 5000 Cst, 10 Ml in un 20 Ml Syringe","Smartsil5000 Purified Silicone Oil for Retinal Endotamponade, 5000 Cst, 10 Ml in a 20 Ml Syringe",Highly purified huile de silicone pour vitréorétinien SurgeryViscosity 5000 cStIndicationSmartSil 5000 is used pour prolonged tamponade after chirurgical traitement pour severe rétinien detachmentsAdvantagesMaximum interfacial tension et minimum interactions between,Highly purified Silicone Oil for Vitreoretinal SurgeryViscosity 5000 cStIndicationSmartSil 5000 is used for prolonged tamponade after surgical treatment for severe retinal detachmentsAdvantagesMaximum interfacial tension and minimum interactions between,,,https://cdn.shopify.com/s/files/1/0605/8249/4420/files/Vitreoretinal_Instruments_Catalog.pdf,https://rumex.com/cdn/shop/products/SmartSil_5000_1_700x700.jpg | https://rumex.com/cdn/shop/products/SmartSil_5000_1_587x587.jpg | https://rumex.com/cdn/shop/products/SmartSil_1000_1_512x512.jpg | https://rumex.com/cdn/shop/products/12-5229_512x362.png | https://rumex.com/cdn/shop/products/12-7523_512x288.jpg,active,false
SMARTSIL,rumex,ophthalmology-surgical,"Smartsil1000 Purified Huile de Silicone pour Rétinien Endotamponade, 1000 Cst, 10 Ml in un 20 Ml Syringe","Smartsil1000 Purified Silicone Oil for Retinal Endotamponade, 1000 Cst, 10 Ml in a 20 Ml Syringe",Highly purified huile de silicone pour vitréorétinien SurgeryViscosity 1000 cStIndicationSmartSil 1000 is used pour prolonged tamponade after chirurgical traitement pour severe rétinien detachmentsAdvantagesMaximum interfacial tension et minimum interactions between,Highly purified Silicone Oil for Vitreoretinal SurgeryViscosity 1000 cStIndicationSmartSil 1000 is used for prolonged tamponade after surgical treatment for severe retinal detachmentsAdvantagesMaximum interfacial tension and minimum interactions between,,,https://cdn.shopify.com/s/files/1/0605/8249/4420/files/Vitreoretinal_Instruments_Catalog.pdf,https://rumex.com/cdn/shop/products/SmartSil_1000_1_700x700.jpg | https://rumex.com/cdn/shop/products/SmartSil_1000_1_596x596.jpg | https://rumex.com/cdn/shop/products/SmartSil_5000_1_512x512.jpg | https://rumex.com/cdn/shop/products/mqdefault_9bd0a16b-c170-4c7f-a6d9-f2e461ed1c94_320x180.jpg | https://rumex.com/cdn/shop/products/324_10152_512x80.png,active,false
SUPREMEV,rumex,ophthalmology-surgical,Supreme Viscoelastic Chirurgical Fluid Ensemble pour Intraoculaire Use. Ophthalmic Ensemble Includes: One Syringe avec 2.00 Ml Hydroxypropyl Methylcellulose 2%; One Usage Unique Injection Canule,Supreme Viscoelastic Surgical Fluid Set for Intraocular Use. Ophthalmic Set Includes: One Syringe with 2.00 Ml Hydroxypropyl Methylcellulose 2%; One Single-use Injection Cannula,DispersiveHPMC 2%Supreme is used to:- coat oculaire structures during chirurgie de la cataracte: in le initial,DispersiveHPMC 2%Supreme is used to:- coat ocular structures during cataract surgery: in the initial,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/SINGLE_USE_INSTRUMENTS_7199f851-d4f0-4f40-a202-cff45eff1180.pdf | https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/Supreme_2_700x700.jpg | https://rumex.com/cdn/shop/products/SmartVisc_1_512x512.jpg | https://rumex.com/cdn/shop/products/SmartVisc_box1.6__.__1_512x512.jpg | https://rumex.com/cdn/shop/products/60_4232_512x291.png | https://rumex.com/cdn/shop/products/60_4231_512x141.png,active,false
SMARTVIS,rumex,ophthalmology-surgical,"Smartvisc Plus Viscoelastic Solution Ensemble pour Intraoculaire Use. Ophthalmic Ensemble Includes: One Syringe avec 1.00 Ml Sodium Hyaluronate 3.0%; One Usage Unique Injection Canule, Luer-lock, 23 Ga","Smartvisc Plus Viscoelastic Solution Set for Intraocular Use. Ophthalmic Set Includes: One Syringe with 1.00 Ml Sodium Hyaluronate 3.0%; One Single-use Injection Cannula, Luer-lock, 23 Ga",CohesiveSodium Hyaluronate 3%SmartVisc PLUS is used to:- maintain space et pressure in le eye- keep le empty capsular bag open pour IOL insertion- support le chambre antérieure et flatten le antérieur capsule- dilate small pupils- dissect areas de adhesionAdvantages:No refrigeration necessaryGood maintenance de le chambre antérieure et le capsular bagControlled capsulorhexisEasy implantationBetter adhesiveness to le cornéen endothelium during phacoemulsificationFavorable environment pour ophthalmic surgeryExcellent protection against mechanical damagesNot available in le,CohesiveSodium Hyaluronate 3%SmartVisc PLUS is used to:- maintain space and pressure in the eye- keep the empty capsular bag open for IOL insertion- support the anterior chamber and flatten the anterior capsule- dilate small pupils- dissect areas of adhesionAdvantages:No refrigeration necessaryGood maintenance of the anterior chamber and the capsular bagControlled capsulorhexisEasy implantationBetter adhesiveness to the corneal endothelium during phacoemulsificationFavorable environment for ophthalmic surgeryExcellent protection against mechanical damagesNot available in the,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/SINGLE_USE_INSTRUMENTS_7199f851-d4f0-4f40-a202-cff45eff1180.pdf | https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/SmartVisc_box_______1_700x700.jpg | https://rumex.com/cdn/shop/products/SmartVisc_1_0e47a9fa-0411-4ae8-a6bf-214497d684e5_700x700.jpg | https://rumex.com/cdn/shop/products/SmartVisc_1_0e47a9fa-0411-4ae8-a6bf-214497d684e5_687x687.jpg | https://rumex.com/cdn/shop/products/SmartVisc_1_512x512.jpg | https://rumex.com/cdn/shop/products/SmartVisc_box1.6__.__1_512x512.jpg,active,false
