referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
7-0631s,rumex,surgery-instruments,"7-0631S Nagahara Phaco Chopper & Drysdale Nucleus Manipulator, à Double Extrémité, Longueur 128 Mm, Acier Inoxydable","7-0631S Nagahara Phaco Chopper & Drysdale Nucleus Manipulator, Double-ended, Length 128 Mm, Stainless Steel",Lisse round embout de horizontal chopper is safe pour capsule.Flattened paddle embout de Drysdale Nucleus Manipulator divides et separates le nucleus.RHD - a model is designed pour a Right Hand Dominant,Smooth round tip of horizontal chopper is safe for capsule.Flattened paddle tip of Drysdale Nucleus Manipulator divides and separates the nucleus.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/194_3204_417x75_crop_center.png | https://rumex.com/cdn/shop/products/194_3206_134x75_crop_center.png | https://rumex.com/cdn/shop/products/194_3205_138x75_crop_center.png | https://rumex.com/cdn/shop/products/194_3204_2464x444.png | https://rumex.com/cdn/shop/products/194_3206_1249x700.png,active,false
7-0634,rumex,ophthalmology-surgical,"7-0634/i Lesieur Hydrochopper, 20 Ga, Round Manche, Longueur 105 Mm, Titane Manche","7-0634/i Lesieur Hydrochopper, 20 Ga, Round Handle, Length 105 Mm, Titanium Handle",Designed in cooperation avec Gilles,Designed in cooperation with Gilles,,,,https://rumex.com/cdn/shop/products/1660_3207_358x75_crop_center.png | https://rumex.com/cdn/shop/products/1660_3208_1167x700.png | https://rumex.com/cdn/shop/products/mqdefault_099605d6-fead-4692-941b-918e30f425f7_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_5284b59d-8c17-4dbc-b9d2-840ec90c78ee_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/1660_3207_2310x484.png,active,false
7-063d,rumex,surgery-instruments,"7-063D Jetable Nagahara Phaco Chopper, Rhd, 6 Par Boîte","7-063D Disposable Nagahara Phaco Chopper, Rhd, 6 Per Box",Jetable Nagahara Phaco,Disposable Nagahara Phaco,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/RUMEX_DisposableInstruments.pdf | https://cdn.shopify.com/s/files/1/0512/1710/5045/files/SINGLE_USE_INSTRUMENTS_7199f851-d4f0-4f40-a202-cff45eff1180.pdf,https://rumex.com/cdn/shop/products/7416_10016_165x75_crop_center.png | https://rumex.com/cdn/shop/products/7416_10016_1379x630.png | https://rumex.com/cdn/shop/products/mqdefault_ab4b7199-3f31-410f-976c-f63b2d3b70bb_320x180.jpg | https://rumex.com/cdn/shop/products/7417_10017_512x233.png | https://rumex.com/cdn/shop/products/7418_10018_512x291.png,active,false
7-063s,rumex,surgery-instruments,"7-063S Nagahara Phaco Chopper, Rhd, Dull Finish, Longueur 120 Mm, Acier Inoxydable","7-063S Nagahara Phaco Chopper, Rhd, Dull Finish, Length 120 Mm, Stainless Steel",Horizontal chopper. lisse round embout de horizontal chopper is safe pour capsule.RHD - a model is designed pour a Right Hand Dominant,Horizontal chopper. Smooth round tip of horizontal chopper is safe for capsule.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-063S_1167x700.png | https://rumex.com/cdn/shop/products/7-063k_1167x700.png | https://rumex.com/cdn/shop/products/193_3203_484c3afe-601b-4f8f-adb3-ee867e86aa09_512x288.png | https://rumex.com/cdn/shop/products/193_3201_512x93.png | https://rumex.com/cdn/shop/products/194_3206_512x288.png,active,false
7-064,rumex,ophthalmology-surgical,"7-064 Nagahara Phaco Chopper, Lhd, Dull Finish, Longueur 120 Mm, Round Titane Manche","7-064 Nagahara Phaco Chopper, Lhd, Dull Finish, Length 120 Mm, Round Titanium Handle",Horizontal chopper. lisse round embout de horizontal chopper is safe pour capsule.LHD - a model is designed pour a Left Hand Dominant,Horizontal chopper. Smooth round tip of horizontal chopper is safe for capsule.LHD - a model is designed for a Left Hand Dominant,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/7-06402_1167x700.png | https://rumex.com/cdn/shop/products/7-06407_1167x700.png | https://rumex.com/cdn/shop/products/196_2819_50e0e51b-db9a-4870-b8d5-c8c1a3d9bc3e_429x242.jpg | https://rumex.com/cdn/shop/products/196_2818_512x96.jpg | https://rumex.com/cdn/shop/products/01_512x308.png,active,false
7-065,rumex,surgery-instruments,"7-065 Rosen Phaco Chopper Universal, Angulé, Longueur 120 Mm, Round Titane Manche","7-065 Rosen Phaco Chopper Universal, Angled, Length 120 Mm, Round Titanium Handle",Wedge-shaped edgeBlunt,Wedge-shaped edgeBlunt,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/196_2818_400x75_crop_center.jpg | https://rumex.com/cdn/shop/products/196_2819_50e0e51b-db9a-4870-b8d5-c8c1a3d9bc3e_133x75_crop_center.jpg | https://rumex.com/cdn/shop/products/196_2818_800x150.jpg | https://rumex.com/cdn/shop/products/196_2819_50e0e51b-db9a-4870-b8d5-c8c1a3d9bc3e_428x242.jpg | https://rumex.com/cdn/shop/products/1409_4347_14ec3248-5781-47cd-a4c8-977ad88bb3af_512x308.png,active,false
7-065d,rumex,surgery-instruments,"7-065D Jetable Rosen Phaco Chopper, Universal, 6 Par Boîte","7-065D Disposable Rosen Phaco Chopper, Universal, 6 Per Box",Jetable Rosen Phaco,Disposable Rosen Phaco,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/RUMEX_DisposableInstruments.pdf | https://cdn.shopify.com/s/files/1/0512/1710/5045/files/SINGLE_USE_INSTRUMENTS_7199f851-d4f0-4f40-a202-cff45eff1180.pdf,https://rumex.com/cdn/shop/products/7417_10017_166x75_crop_center.png | https://rumex.com/cdn/shop/products/mqdefault_ab4b7199-3f31-410f-976c-f63b2d3b70bb_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/7417_10017_1171x532.png | https://rumex.com/cdn/shop/products/mqdefault_ab4b7199-3f31-410f-976c-f63b2d3b70bb_320x180.jpg | https://rumex.com/cdn/shop/products/7416_10016_512x234.png,active,false
7-065s,rumex,surgery-instruments,"7-065S Rosen Phaco Chopper, Universal, Angulé, Longueur 120 Mm, Round Manche, Acier Inoxydable","7-065S Rosen Phaco Chopper, Universal, Angled, Length 120 Mm, Round Handle, Stainless Steel",Wedge-shaped edgeBlunt,Wedge-shaped edgeBlunt,,,,https://rumex.com/cdn/shop/products/7-065S_1167x700.png | https://rumex.com/cdn/shop/products/7-065k_1167x700.png | https://rumex.com/cdn/shop/products/1409_4347_14ec3248-5781-47cd-a4c8-977ad88bb3af_512x308.png | https://rumex.com/cdn/shop/products/1409_4348_512x91.png | https://rumex.com/cdn/shop/products/7-06407_512x308.png,active,false
7-066,rumex,surgery-instruments,"7-066 Rosen Phaco Splitter, Rhd, Wedge-shaped, 60° Angulé, Round Manche, Longueur 120 Mm, Round Titane Manche","7-066 Rosen Phaco Splitter, Rhd, Wedge-shaped, 60° Angled, Round Handle, Length 120 Mm, Round Titanium Handle",Mousse tipBlunt supérieur edge is safe pour le capsule.Wedge-shaped edge is used pour nucleus splitting.RHD - a model is designed pour a Right Hand Dominant,Blunt tipBlunt superior edge is safe for the capsule.Wedge-shaped edge is used for nucleus splitting.RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-066_1167x700.png | https://rumex.com/cdn/shop/products/7-066002_1167x700.png | https://rumex.com/cdn/shop/products/7-066001_1167x700.png | https://rumex.com/cdn/shop/products/196_2819_50e0e51b-db9a-4870-b8d5-c8c1a3d9bc3e_429x242.jpg | https://rumex.com/cdn/shop/products/196_2818_512x96.jpg,active,false
7-067,rumex,surgery-instruments,"7-067 Rosen Phaco Splitter, Lhd, Wedge-shaped, 60° Angulé, Longueur 120 Mm, Round Titane Manche","7-067 Rosen Phaco Splitter, Lhd, Wedge-shaped, 60° Angled, Length 120 Mm, Round Titanium Handle",Mousse tipBlunt supérieur edge is safe pour le capsule.Wedge-shaped edge is used pour nucleus splitting.LHD - a model is designed pour a Left Hand Dominant,Blunt tipBlunt superior edge is safe for the capsule.Wedge-shaped edge is used for nucleus splitting.LHD - a model is designed for a Left Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-06702_1167x700.png | https://rumex.com/cdn/shop/products/01_1167x700.png | https://rumex.com/cdn/shop/products/02_439d9218-d64c-4950-9e49-163d77f68aba_1167x700.png | https://rumex.com/cdn/shop/products/03_757a6591-5f60-44f0-ae47-effa4a0d54ac_1167x700.png | https://rumex.com/cdn/shop/products/7-06407_512x308.png,active,false
7-068,rumex,ophthalmology-surgical,"7-068 Phaco Cleaver, Rhd, Angulé, Longueur 120 Mm, Round Titane Manche","7-068 Phaco Cleaver, Rhd, Angled, Length 120 Mm, Round Titanium Handle",RHD - a model is designed pour a Right Hand Dominant,RHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-068_1167x700.png | https://rumex.com/cdn/shop/products/7-068k02m_1167x700.png | https://rumex.com/cdn/shop/products/7-068k03m_1167x700.png | https://rumex.com/cdn/shop/products/7-066002_512x308.png | https://rumex.com/cdn/shop/products/7-066_512x308.png,active,false
7-069,rumex,surgery-instruments,"7-069 Phaco Cleaver, Lhd, Angulé, Longueur 120 Mm, Round Titane Manche","7-069 Phaco Cleaver, Lhd, Angled, Length 120 Mm, Round Titanium Handle",LHD - a model is designed pour a Left Hand Dominant,LHD - a model is designed for a Left Hand Dominant,,,,https://rumex.com/cdn/shop/products/7-069color_1167x700.png | https://rumex.com/cdn/shop/products/7-069_k_1167x700.png | https://rumex.com/cdn/shop/products/7-066002_512x308.png | https://rumex.com/cdn/shop/products/7-066_512x308.png | https://rumex.com/cdn/shop/products/202_3153_f59c0cd5-4571-4282-9c29-4dfd7e305d66_512x305.png,active,false
7-070,rumex,surgery-instruments,"7-070 Koch Nucleus Spatule, Courbe, Duck Bill Embouts avec Notches, Longueur 122 Mm, Round Titane Manche","7-070 Koch Nucleus Spatula, Curved, Duck Bill Tips with Notches, Length 122 Mm, Round Titanium Handle",Koch Nucleus,Koch Nucleus,,,,https://rumex.com/cdn/shop/products/7-070copy_1167x700.png | https://rumex.com/cdn/shop/products/7-070tip_94x75_crop_center.png | https://rumex.com/cdn/shop/products/7-070tip_875x700.png | https://rumex.com/cdn/shop/products/1409_4347_14ec3248-5781-47cd-a4c8-977ad88bb3af_512x308.png | https://rumex.com/cdn/shop/products/1409_4348_512x91.png,active,false
7-072,rumex,surgery-instruments,"7-072 Nucleus Claw Chopper, Angulé, Round Manche, Longueur 120 Mm, Round Titane Manche","7-072 Nucleus Claw Chopper, Angled, Round Handle, Length 120 Mm, Round Titanium Handle","""Claw"" shape provides effective nucleus","""Claw"" shape provides effective nucleus",,,,https://rumex.com/cdn/shop/products/202_3152_449x75_crop_center.png | https://rumex.com/cdn/shop/products/202_3153_f59c0cd5-4571-4282-9c29-4dfd7e305d66_127x75_crop_center.png | https://rumex.com/cdn/shop/products/202_3152_2370x397.png | https://rumex.com/cdn/shop/products/202_3153_f59c0cd5-4571-4282-9c29-4dfd7e305d66_1178x700.png | https://rumex.com/cdn/shop/products/212_3155_1b11689a-ea8c-41c8-b61f-4dde8fa38ec5_512x285.png,active,false
7-074,rumex,ophthalmology-surgical,"7-074 Intraoculaire Manipulator avec Ball Embout, Droit, 0.50 Mm Ball Embout, Longueur 123 Mm, Round Titane Manche","7-074 Intraocular Manipulator with Ball Tip, Straight, 0.50 Mm Ball Tip, Length 123 Mm, Round Titanium Handle",Intraoculaire Manipulator avec Ball,Intraocular Manipulator with Ball,,,,https://rumex.com/cdn/shop/products/7-074-1_1167x700.png | https://rumex.com/cdn/shop/products/211_4350_afe84014-b82c-4999-8801-045ea723cd05_136x75_crop_center.png | https://rumex.com/cdn/shop/products/211_4350_afe84014-b82c-4999-8801-045ea723cd05_1261x700.png | https://rumex.com/cdn/shop/products/212_3155_1b11689a-ea8c-41c8-b61f-4dde8fa38ec5_512x285.png | https://rumex.com/cdn/shop/products/212_3154_512x93.png,active,false
7-075,rumex,ophthalmology-surgical,"7-075 Intraoculaire Manipulator avec Ball Embout, Angulé, 0.50 Mm Ball Embout, Longueur 121 Mm, Round Titane Manche","7-075 Intraocular Manipulator with Ball Tip, Angled, 0.50 Mm Ball Tip, Length 121 Mm, Round Titanium Handle",Intraoculaire Manipulator avec Ball,Intraocular Manipulator with Ball,,,,https://rumex.com/cdn/shop/products/212_3154_413x75_crop_center.png | https://rumex.com/cdn/shop/products/212_3155_1b11689a-ea8c-41c8-b61f-4dde8fa38ec5_136x75_crop_center.png | https://rumex.com/cdn/shop/products/212_3154_2500x455.png | https://rumex.com/cdn/shop/products/212_3155_1b11689a-ea8c-41c8-b61f-4dde8fa38ec5_1261x700.png | https://rumex.com/cdn/shop/products/211_4350_afe84014-b82c-4999-8801-045ea723cd05_512x285.png,active,false
7-077,rumex,surgery-instruments,"7-077 Fukasaku Small Pupille Snapper Crochet et Chopper, Longueur 121 Mm, Round Titane Manche","7-077 Fukasaku Small Pupil Snapper Hook and Chopper, Length 121 Mm, Round Titanium Handle","Specially designed pour ""snap & split"" phaco technique. le wedge-shaped embout allows pour perfect chopping de nucleus. Its smoothly polished edges help to push back le iris pour enhanced visualization.","Specially designed for ""snap & split"" phaco technique. The wedge-shaped tip allows for perfect chopping of nucleus. Its smoothly polished edges help to push back the iris for enhanced visualization.",,,,https://rumex.com/cdn/shop/products/7-077-mm_1167x700.png | https://rumex.com/cdn/shop/products/213_2796_d7db0022-33b0-4962-8362-dae6db5d8548_105x75_crop_center.jpg | https://rumex.com/cdn/shop/products/213_2796_d7db0022-33b0-4962-8362-dae6db5d8548_286x206.jpg | https://rumex.com/cdn/shop/products/215_3175_359f0821-7408-4984-a220-17875c2ca5ca_512x279.png | https://rumex.com/cdn/shop/products/215_3173_512x85.png,active,false
7-079,rumex,ophthalmology-surgical,"7-079 Double Phaco Spatule (small Pupille Snapper Crochet & Micro Finger), Longueur 132 Mm, Round Titane Manche","7-079 Double Phaco Spatula (small Pupil Snapper Hook & Micro Finger), Length 132 Mm, Round Titanium Handle","Small pupille Snapper crochet is specially designed pour ""snap & split"" phaco technique. le wedge-shaped embout allows pour perfect chopping de nucleus. Its smoothly polished edges help to push back le iris pour enhanced visualization. délicat micro finger is used to split le nucleus horizontally. Finger-shaped embout divides medium to soft nucleus.","Small Pupil Snapper Hook is specially designed for ""snap & split"" phaco technique. The wedge-shaped tip allows for perfect chopping of nucleus. Its smoothly polished edges help to push back the iris for enhanced visualization. Delicate micro finger is used to split the nucleus horizontally. Finger-shaped tip divides medium to soft nucleus.",,,,https://rumex.com/cdn/shop/products/215_3173_456x75_crop_center.png | https://rumex.com/cdn/shop/products/215_3175_359f0821-7408-4984-a220-17875c2ca5ca_138x75_crop_center.png | https://rumex.com/cdn/shop/products/215_3174_ef79e3ec-aff3-47df-9213-14d151a9cab8_133x75_crop_center.png | https://rumex.com/cdn/shop/products/215_3173_2500x412.png | https://rumex.com/cdn/shop/products/215_3175_359f0821-7408-4984-a220-17875c2ca5ca_1288x700.png,active,false
7-080,rumex,ophthalmology-surgical,"7-080/st Droit I/un Embout, Acier Inoxydable","7-080/st Straight I/A Tip, Stainless Steel","Droit I/a embout , Stainless","Straight I/A Tip , Stainless",,,,https://rumex.com/cdn/shop/products/1417_4361_304x75_crop_center.png | https://rumex.com/cdn/shop/products/1417_4361_2500x618.png | https://rumex.com/cdn/shop/products/220_4359_512x126.png | https://rumex.com/cdn/shop/products/1416_4360_512x126.png | https://rumex.com/cdn/shop/products/468_10140_e0469247-ea35-4b6b-afbf-72682bae7710_512x288.png,active,false
7-081,rumex,surgery-instruments,"7-081-23 Irrigation Handpiece pour Bimanual Technique, Courbe, 23 Ga, Two Ports on Side 0.35 Mm, Longueur 105 Mm, Titane Manche","7-081-23 Irrigation Handpiece for Bimanual Technique, Curved, 23 Ga, Two Ports on Side 0.35 Mm, Length 105 Mm, Titanium Handle",Courbe tube avec lisse embout. standard connector. Irrigates chambre anté,Curved tube with smooth tip. Standard connector. Irrigates anterior,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/221_2764_426x75_crop_center.jpg | https://rumex.com/cdn/shop/products/221_2765_613a3fcd-00a9-4ea9-b789-ac47b3da57db_158x75_crop_center.jpg | https://rumex.com/cdn/shop/products/221_2764_800x141.jpg | https://rumex.com/cdn/shop/products/221_2765_613a3fcd-00a9-4ea9-b789-ac47b3da57db_317x151.jpg | https://rumex.com/cdn/shop/products/223_2767_f72d38ba-a36b-46e6-8869-fa43ecba6e70_317x151.jpg,active,false
7-0811,rumex,ophthalmology-surgical,"7-0811 Stodulka Enhanced Irrigation Handpiece pour Bimanual Technique, Courbe, 21 Ga, Two Ports on Side 0.50 X 1.00 Mm, Longueur 105 Mm, Titane Manche","7-0811 Stodulka Enhanced Irrigation Handpiece for Bimanual Technique, Curved, 21 Ga, Two Ports on Side 0.50 X 1.00 Mm, Length 105 Mm, Titanium Handle",Designed in cooperation avec Pavel,Designed in cooperation with Pavel,,,,https://rumex.com/cdn/shop/products/1738_3660_585x75_crop_center.png | https://rumex.com/cdn/shop/products/1738_3659_687b7746-fdc2-4435-9663-506de8ff39a2_1167x700.png | https://rumex.com/cdn/shop/products/mqdefault_7230d5c1-cf71-4c7a-8d87-044cf24506b0_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/1738_3660_2090x268.png | https://rumex.com/cdn/shop/products/mqdefault_7230d5c1-cf71-4c7a-8d87-044cf24506b0_320x180.jpg,active,false
7-0813,rumex,surgery-instruments,"7-0813 Irrigation Handpiece pour Bimanual Technique, Courbe, 21 Ga, Two Ports on Side 0.50 Mm, Longueur 104 Mm, Titane Manche","7-0813 Irrigation Handpiece for Bimanual Technique, Curved, 21 Ga, Two Ports on Side 0.50 Mm, Length 104 Mm, Titanium Handle",Courbe tube avec lisse embout. standard connector. Irrigates chambre anté,Curved tube with smooth tip. Standard connector. Irrigates anterior,,,,https://rumex.com/cdn/shop/products/224_3209_349x75_crop_center.png | https://rumex.com/cdn/shop/products/224_3210_39c28ee6-e799-4188-babc-b4be5b0be0ee_150x75_crop_center.png | https://rumex.com/cdn/shop/products/224_3209_1848x398.png | https://rumex.com/cdn/shop/products/224_3210_39c28ee6-e799-4188-babc-b4be5b0be0ee_1394x700.png | https://rumex.com/cdn/shop/products/1738_3659_687b7746-fdc2-4435-9663-506de8ff39a2_512x308.png,active,false
7-082,rumex,surgery-instruments,"7-082 Aspiration Handpiece pour Bimanual Technique, Courbe, 21 Ga, One Top Port 0.35 Mm, Longueur 104 Mm, Titane Manche","7-082 Aspiration Handpiece for Bimanual Technique, Curved, 21 Ga, One Top Port 0.35 Mm, Length 104 Mm, Titanium Handle",Lisse embout. standard connector. Removes residual cortex after phacoémulsification. May be introduced through any side port,Smooth tip. Standard connector. Removes residual cortex after phacoemulsification. May be introduced through any side port,,,,https://rumex.com/cdn/shop/products/7-08200_1167x700.png | https://rumex.com/cdn/shop/products/7-08202_101x75_crop_center.png | https://rumex.com/cdn/shop/products/mqdefault_9c034bb2-cc0e-4ec3-a814-1434641da962_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/7-08202_934x700.png | https://rumex.com/cdn/shop/products/mqdefault_9c034bb2-cc0e-4ec3-a814-1434641da962_320x180.jpg,active,false
7-0821,rumex,surgery-instruments,"7-0821-23 Aspiration Handpiece pour Bimanual Technique, Courbe, 23 Ga, One Top Port 0.35 Mm, Longueur 105 Mm, Titane Manche","7-0821-23 Aspiration Handpiece for Bimanual Technique, Curved, 23 Ga, One Top Port 0.35 Mm, Length 105 Mm, Titanium Handle",Courbe tube avec a texturized capsule polisher embout. standard connector. Removes residual cortex after phacoémulsification. May be introduced through any side port,Curved tube with a texturized capsule polisher tip. Standard connector. Removes residual cortex after phacoemulsification. May be introduced through any side port,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/7-0821-23_1167x700.png | https://rumex.com/cdn/shop/products/7-0821-23k_1167x700.png | https://rumex.com/cdn/shop/products/7-0821k_512x308.png | https://rumex.com/cdn/shop/products/7-0821_512x308.png | https://rumex.com/cdn/shop/products/1409_4347_14ec3248-5781-47cd-a4c8-977ad88bb3af_512x308.png,active,false
7-093,rumex,surgery-instruments,"7-093 Drysdale Nucleus Manipulator, Angulé, Regular Embout, Round Manche, Longueur 121 Mm, Round Titane Manche","7-093 Drysdale Nucleus Manipulator, Angled, Regular Tip, Round Handle, Length 121 Mm, Round Titanium Handle",Pour nucleus division et,For nucleus division and,,,,https://rumex.com/cdn/shop/products/216_4351_400x75_crop_center.png | https://rumex.com/cdn/shop/products/216_4352_6378ac4d-2170-49da-9614-855837bd4250_134x75_crop_center.png | https://rumex.com/cdn/shop/products/216_4351_2410x452.png | https://rumex.com/cdn/shop/products/216_4352_6378ac4d-2170-49da-9614-855837bd4250_1251x700.png | https://rumex.com/cdn/shop/products/217_3240_e682c5c9-8038-485a-9c45-778ed925711f_512x293.png,active,false
7-0931,rumex,surgery-instruments,"7-0931 Drysdale Nucleus Manipulator, Angulé, Capsule Polisher Embout, Round Manche, Longueur 121 Mm, Round Titane Manche","7-0931 Drysdale Nucleus Manipulator, Angled, Capsule Polisher Tip, Round Handle, Length 121 Mm, Round Titanium Handle",Pour nucleus division et,For nucleus division and,,,,https://rumex.com/cdn/shop/products/217_3238_400x75_crop_center.png | https://rumex.com/cdn/shop/products/217_3240_e682c5c9-8038-485a-9c45-778ed925711f_132x75_crop_center.png | https://rumex.com/cdn/shop/products/7-0931k0_1167x700.png | https://rumex.com/cdn/shop/products/217_3238_2410x452.png | https://rumex.com/cdn/shop/products/217_3240_e682c5c9-8038-485a-9c45-778ed925711f_1225x700.png,active,false
7-093d,rumex,surgery-instruments,"7-093D Jetable Drysdale Nucleus Manipulator, Angulé, 6 Par Boîte","7-093D Disposable Drysdale Nucleus Manipulator, Angled, 6 Per Box",Jetable Drysdale Nucleus,Disposable Drysdale Nucleus,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/RUMEX_DisposableInstruments.pdf | https://cdn.shopify.com/s/files/1/0512/1710/5045/files/SINGLE_USE_INSTRUMENTS_7199f851-d4f0-4f40-a202-cff45eff1180.pdf,https://rumex.com/cdn/shop/products/7418_10018_133x75_crop_center.png | https://rumex.com/cdn/shop/products/7418_10018_1233x700.png | https://rumex.com/cdn/shop/products/7416_10016_512x234.png | https://rumex.com/cdn/shop/products/mqdefault_ab4b7199-3f31-410f-976c-f63b2d3b70bb_320x180.jpg | https://rumex.com/cdn/shop/products/7417_10017_512x233.png,active,false
7-097,rumex,ophthalmology-surgical,"7-097 Micro Finger Chopper, Round Manche, Longueur 120 Mm, Round Titane Manche","7-097 Micro Finger Chopper, Round Handle, Length 120 Mm, Round Titanium Handle",Délicat micro finger is used to split le nucleus horizontally. Finger-shaped embout divides medium to soft nucleus.,Delicate micro finger is used to split the nucleus horizontally. Finger-shaped tip divides medium to soft nucleus.,,,,https://rumex.com/cdn/shop/products/201_334_400x75_crop_center.jpg | https://rumex.com/cdn/shop/products/201_335_6af75cfe-c038-4296-85ab-2b03728ca69e_115x75_crop_center.jpg | https://rumex.com/cdn/shop/products/201_334_800x150.jpg | https://rumex.com/cdn/shop/products/201_335_6af75cfe-c038-4296-85ab-2b03728ca69e_440x287.jpg | https://rumex.com/cdn/shop/products/215_3175_359f0821-7408-4984-a220-17875c2ca5ca_512x279.png,active,false
7-101,rumex,ophthalmology-surgical,"7-101 Antérieur/postérieur Capsule Polisher, Angulé 135°, Longueur 120 Mm, Round Titane Manche","7-101 Anterior/posterior Capsule Polisher, Angled 135°, Length 120 Mm, Round Titanium Handle",Helps to achieve et maintain capsular clarity.,Helps to achieve and maintain capsular clarity.,,,,https://rumex.com/cdn/shop/products/1703_3177_340x75_crop_center.png | https://rumex.com/cdn/shop/products/1703_3178_afaee298-36cd-46cc-bd01-d1e443817465_117x75_crop_center.png | https://rumex.com/cdn/shop/products/1703_3177_2408x532.png | https://rumex.com/cdn/shop/products/1703_3178_afaee298-36cd-46cc-bd01-d1e443817465_1085x700.png | https://rumex.com/cdn/shop/products/1702_3198_064f8e60-1df4-46c1-b00a-3161e4757078_512x302.png,active,false
7-1061,rumex,surgery-instruments,"7-1061 He Phaco Chopper, Rhd, 45° Angulé, Wedge-shaped, Longueur 120 Mm, Round Titane Manche","7-1061 He Phaco Chopper, Rhd, 45° Angled, Wedge-shaped, Length 120 Mm, Round Titanium Handle",Rounded angulé polished embout to separate le nucleus from cortical materialRHD - a model is designed pour a Right Hand Dominant,Rounded angled polished tip to separate the nucleus from cortical materialRHD - a model is designed for a Right Hand Dominant,,,,https://rumex.com/cdn/shop/products/1414_3213_393x75_crop_center.png | https://rumex.com/cdn/shop/products/1414_3214_b04d249f-c808-4b49-848b-f34b36dd915b_136x75_crop_center.png | https://rumex.com/cdn/shop/products/1414_3213_2500x478.png | https://rumex.com/cdn/shop/products/1414_3214_b04d249f-c808-4b49-848b-f34b36dd915b_1263x700.png | https://rumex.com/cdn/shop/products/1409_4347_14ec3248-5781-47cd-a4c8-977ad88bb3af_512x308.png,active,false
7-111s,rumex,ophthalmology-surgical,"7-111S Prechopper Angulé, Cross-action, Max Opening 3.00 Mm, Round Manche, Longueur 116 Mm, Acier Inoxydable","7-111S Prechopper Angled, Cross-action, Max Opening 3.00 Mm, Round Handle, Length 116 Mm, Stainless Steel","Prechopper angulé,",Prechopper,,,,https://rumex.com/cdn/shop/products/184_3179_315x75_crop_center.png | https://rumex.com/cdn/shop/products/184_3180_1167x700.png | https://rumex.com/cdn/shop/products/184_3179_2500x596.png | https://rumex.com/cdn/shop/products/1408_3216_512x236.png | https://rumex.com/cdn/shop/products/1408_3215_512x107.png,active,false
7-1161s,rumex,surgery-instruments,"7-1161S Combo Prechopper, Pointu & Lames Mousses, Droit, Cross-action, Max Opening 3.00 Mm, Round Manche, Longueur 121 Mm, Acier Inoxydable","7-1161S Combo Prechopper, Sharp & Blunt Blades, Straight, Cross-action, Max Opening 3.00 Mm, Round Handle, Length 121 Mm, Stainless Steel",Specially designed mors to split soft et hard nuclei avec pointu lames on le upper side de le embouts et mousse on le other,Specially designed jaws to split soft and hard nuclei with sharp blades on the upper side of the tips and blunt on the other,,,,https://rumex.com/cdn/shop/products/1408_3215_362x75_crop_center.png | https://rumex.com/cdn/shop/products/1408_3216_164x75_crop_center.png | https://rumex.com/cdn/shop/products/1408_3215_2420x502.png | https://rumex.com/cdn/shop/products/1408_3216_1524x700.png | https://rumex.com/cdn/shop/products/187_3220_512x308.png,active,false
7-1162s,rumex,surgery-instruments,"7-1162S Combo Prechopper pour Sub-2.00 Mm Coaxial Micro Phaco, Droit, Cross-action, Max Opening 2.00 Mm, Round Manche, Longueur 121 Mm, Acier Inoxydable","7-1162S Combo Prechopper for Sub-2.00 Mm Coaxial Micro Phaco, Straight, Cross-action, Max Opening 2.00 Mm, Round Handle, Length 121 Mm, Stainless Steel",Délicat lames split nuclei through a small 2.00 mm incision.,Delicate blades split nuclei through a small 2.00 mm incision.,,,,https://rumex.com/cdn/shop/products/186_3217_370x75_crop_center.png | https://rumex.com/cdn/shop/products/186_3218_146x75_crop_center.png | https://rumex.com/cdn/shop/products/186_3217_2386x484.png | https://rumex.com/cdn/shop/products/186_3218_1360x700.png | https://rumex.com/cdn/shop/products/1709_3018_512x377.png,active,false
